PC1,PC2
-556.9305324142372,432.94187200319107
-1400.338105951215,-89.07043179816432
-542.3038147382663,487.5077851782627
-712.9859304332001,349.00246001027256
-1323.392868995444,-49.297838178294654
-1525.5640673549271,-79.193061101192
11926.72850947636,-3204.690274365211
-783.1975695692505,301.86217568783184
-1151.4312170931648,25.669659977543972
-870.2684822053083,145.18353423547458
-870.8818790419413,132.32187279763045
-755.0558444165076,45.67081173444015
-1042.7468252900314,189.21030050022583
-1671.6247774945732,-210.42610724729403
-536.6988947165999,511.2059334567326
12327.436348657331,2330.4958454020248
-546.1083987083455,479.1454568009094
-1140.748392411423,-140.81019444794526
-1722.7780009140506,-192.96129651619546
-1120.6156524559478,143.15155982238943
7116.933319329039,-1828.7583710639
-1105.9757833431472,-156.11144177539148
-661.3278218827581,340.23469772739975
-708.2606659742798,207.40971010849475
-1742.0736585509185,-212.76849180089843
-743.7097369836995,271.3769656050713
-719.8841102214187,116.28765482984963
-1144.946618658732,96.74375860295189
-661.2588833778339,171.93707285845736
-662.530730584773,407.28711545274723
-523.2701399581276,532.7399185969837
-547.0316875757808,477.663713516955
-1008.6946715051138,42.81159367792773
10975.160054164806,-2979.47875637022
-886.6119483118721,302.4088001678663
-719.8759164736573,209.5011114091839
-839.429158083467,311.88640996665436
